species,species_id,individual-local-identifier,date,daily_dist_km,avg_speed_kmh,max_speed_kmh,pct_migrating
Grey Plover,1,Emma,2012-03-15,84.39190231183011,10.250995853028348,23.351940111679472,16.666666666666664
Grey Plover,1,113998,2012-04-19,42.27707072515991,21.999310842603407,46.79134518861764,50.0
Grey Plover,1,Magnus,2011-11-14,185.1636056906716,3.1279984443577677,3.1279984443577677,0.0
Grey Plover,1,Magnus,2011-10-17,58.441720575491146,3.7581809579859473,6.61256928038198,0.0
Grey Plover,1,113996,2012-08-08,1672.190792735794,18.57370428219508,35.189656317959525,66.66666666666666
Grey Plover,1,Yanis,2011-04-24,132.57838993952743,11.009186433786654,24.22540211396463,28.57142857142857
Grey Plover,1,Emma,2011-04-07,32.190041606642374,2.8937361482819486,5.425489105913409,0.0
Grey Plover,1,Emma,2012-11-15,3.926213676915541,0.12155434739029725,0.20306850685918645,0.0
Grey Plover,1,Emma,2012-11-02,10.76199150260401,0.15703485941128675,0.15703485941128675,0.0
Grey Plover,1,Emma,2012-12-04,7.444696514308444,0.585786891692236,0.9559414832078539,0.0
Grey Plover,1,Emma,2011-06-12,38.75776944365879,13.302960373459939,15.176412626819587,50.0
Grey Plover,1,Alba,2011-11-12,19.1653607235511,4.289290999235065,20.460524230461015,14.285714285714285
Grey Plover,1,Yanis,2012-03-04,61.34018718667818,33.49150434604927,120.6700013007808,40.0
Grey Plover,1,Yanis,2012-07-20,353.23129509920454,72.48399085469366,200.0,66.66666666666666
Grey Plover,1,Emma,2012-10-22,27.962906050006723,4.818903824839817,11.482868670315408,0.0
Grey Plover,1,113997,2012-05-14,49.48314640649048,11.596978636464398,56.88272947323308,25.0
Grey Plover,1,113998,2012-05-30,3351.9941388360244,35.09853995147454,200.0,25.0
Grey Plover,1,Emma,2011-12-02,21.322738245855263,1.542377054536171,3.0545413379659467,0.0
Grey Plover,1,113999,2012-07-29,82.45751130590101,34.246297516707784,200.0,38.46153846153847
Grey Plover,1,114001,2012-06-13,35.41287389337097,7.686843271185828,36.897331287920395,15.384615384615385
Grey Plover,1,114001,2012-10-26,8.333726618061158,1.4640164789170629,4.641748985956637,0.0
Grey Plover,1,Alba,2012-03-09,6.753019712239824,0.12122082631052344,0.18488956791867275,0.0
Grey Plover,1,Emma,2012-07-30,584.1290085010946,8.86601060428931,13.19021911408685,0.0
Grey Plover,1,Emma,2012-05-27,266.2027813217006,44.992689503551794,200.0,66.66666666666666
Grey Plover,1,113999,2012-07-07,76.44914596531443,22.355262923074715,112.70748376396001,48.0
Grey Plover,1,113998,2012-07-01,237.63060795601268,55.74020618856957,200.0,50.0
Grey Plover,1,Yanis,2013-07-07,31.158877093278125,6.9992858462526755,18.898503453585732,20.0
Grey Plover,1,Emma,2013-03-26,36.11538166221689,13.34057604617801,44.34203119069224,40.0
Grey Plover,1,113999,2012-08-16,84.35460737181668,30.075674492140845,200.0,27.77777777777778
Grey Plover,1,Emma,2012-08-15,187.55950166967543,2.540969497939979,3.3573904841811344,0.0
Grey Plover,1,113997,2012-04-28,34.11773692238343,6.403614725538297,23.755817329640834,10.0
Grey Plover,1,Emma,2011-07-03,273.53182722208714,59.39084421469869,200.0,57.89473684210527
Grey Plover,1,Magnus,2011-08-23,17.564126867780715,2.728055491598331,5.357965661440926,0.0
Grey Plover,1,Magnus,2012-01-23,51.55317869692818,0.37444203004741555,0.37444203004741555,0.0
Grey Plover,1,Emma,2012-10-13,22.499093505579243,1.0954870941503225,1.8368652949675435,0.0
Grey Plover,1,Emma,2012-04-27,11.63824110070767,65.24877887062674,195.3859537978714,33.33333333333333
Grey Plover,1,113999,2012-07-09,69.86074854147311,7.490369323930467,42.12936890430473,18.51851851851852
Grey Plover,1,113998,2012-08-22,34.896692554513294,41.145931433764964,200.0,28.57142857142857
Grey Plover,1,Magnus,2011-07-12,8.71565641866912,0.12914528308736975,0.12914528308736975,0.0
Grey Plover,1,113998,2012-05-05,78.98768423427578,46.29203680167439,200.0,33.33333333333333
Grey Plover,1,Yanis,2012-03-23,192.13811697696514,27.18687189103616,74.83044022986996,33.33333333333333
Grey Plover,1,Yanis,2011-05-17,8.782857758773536,18.327000710701846,36.51204715402982,50.0
Grey Plover,1,Emma,2011-06-27,1007.0397205082345,108.32634069588035,200.0,100.0
Grey Plover,1,Emma,2012-03-26,34.1693001630657,6.914875635062496,29.154484360622007,25.0
Grey Plover,1,Alba,2011-12-14,72.80638923618727,11.547317638516148,43.48504879074556,33.33333333333333
Grey Plover,1,113999,2012-06-12,789.1295046124927,37.07887870689108,200.0,74.07407407407408
Grey Plover,1,113999,2012-11-26,41.54208309882939,5.316832012460755,9.205045149331506,0.0
Grey Plover,1,114001,2012-07-26,147.7530565910597,7.9835875104056955,21.252595057338002,21.428571428571427
Grey Plover,1,Magnus,2012-11-23,0.8706279052569347,0.012812825082781651,0.012812825082781651,0.0
Grey Plover,1,Emma,2012-04-08,28.82432339399654,12.586737511960514,25.064034010163258,33.33333333333333
Grey Plover,1,114001,2012-09-11,67.01654885041118,7.751919004179998,23.02704402052888,12.5
Grey Plover,1,113998,2012-06-08,72.68844471860007,100.0118270753654,200.0,50.0
Grey Plover,1,Emma,2012-05-11,26.247810432194864,25.115260317118764,200.0,11.11111111111111
Grey Plover,1,Magnus,2011-05-17,8.537077302739215,2.784069782286679,6.094067473405825,0.0
Grey Plover,1,Yanis,2011-06-21,39.71886466175493,5.512015960614565,11.363943219538768,0.0
Grey Plover,1,Yanis,2011-09-19,2.91936541900924,0.051444828741517075,0.051444828741517075,0.0
Grey Plover,1,Magnus,2012-03-03,6.978553601825865,13.767130755001538,39.14950094702078,33.33333333333333
Grey Plover,1,Yanis,2012-12-04,4.117412412813726,0.07222017163133171,0.07222017163133171,0.0
Grey Plover,1,Emma,2012-12-20,2.9712386809858295,0.01546186918043612,0.01546186918043612,0.0
Grey Plover,1,Yanis,2013-01-22,93.02868755938722,3.152477417621821,5.7920937406401825,0.0
Grey Plover,1,114001,2012-07-19,42.061377389415554,4.939840852870204,20.411894613909386,16.666666666666664
Grey Plover,1,Yanis,2012-06-23,62.671636874338475,9.436559633402162,50.11497984232515,23.333333333333332
Grey Plover,1,Yanis,2012-04-17,190.5694380266816,51.615414414585466,200.0,28.57142857142857
Grey Plover,1,Achilles,2011-04-05,34.5542960951909,17.00838960939241,156.21092501548287,8.333333333333332
Grey Plover,1,113999,2012-10-18,26.06176788835686,2.753902140575122,8.53652002440872,0.0
Grey Plover,1,Yanis,2013-06-16,45.34579701766146,40.25339187393472,123.8353869243168,55.55555555555556
Grey Plover,1,Magnus,2012-05-30,14.531106952812443,0.4402337705934009,0.7272389195369883,0.0
Grey Plover,1,114001,2012-07-22,23.171924626845573,10.31632953231202,105.86468281618195,15.384615384615385
Grey Plover,1,Yanis,2013-03-02,17.977651093657453,0.3054725083999246,0.3054725083999246,0.0
Grey Plover,1,Yanis,2012-03-20,295.17560953409895,70.9975241504266,200.0,83.33333333333334
Grey Plover,1,113999,2012-11-28,14.029048990318016,1.455071994216166,2.7081593683042815,0.0
Grey Plover,1,Magnus,2012-10-07,21.41570665421083,0.5473677028071056,0.8441670658491467,0.0
Grey Plover,1,Magnus,2012-08-25,112.6989370510625,25.74915397279224,92.88655297410723,25.0
Grey Plover,1,113997,2012-06-27,91.0233014302444,9.508183575269376,27.295009619230136,25.0
Grey Plover,1,113998,2012-06-02,74.02339905146218,32.95130552236289,181.6705373086442,47.368421052631575
Grey Plover,1,Emma,2012-09-27,26.71219987856445,2.1782765982232943,4.487680428616456,0.0
Grey Plover,1,113996,2012-07-18,50.38584192567849,1.4915518386526143,1.9049605652316768,0.0
Grey Plover,1,Nero,2011-08-09,78.21580000641109,23.964752575116886,109.18492535949753,20.0
Grey Plover,1,Alba,2011-10-05,16.315039729700004,4.5341905080761125,13.049006474135057,0.0
Grey Plover,1,Alba,2011-09-27,2065.1397465063997,89.91445020365975,191.5175539012415,100.0
Grey Plover,1,Yanis,2013-01-19,82.2442640303791,1.3451915498694458,1.3451915498694458,0.0
Grey Plover,1,Emma,2013-02-21,3.606309630315096,0.05911794555334914,0.05911794555334914,0.0
Grey Plover,1,Yanis,2012-07-15,321.7182797673399,27.69859379271501,200.0,30.0
Grey Plover,1,113998,2012-04-28,30.841038656522795,11.61076623431466,59.95731193038541,30.0
Grey Plover,1,113998,2012-05-14,23.895814627286082,6.495296060031454,29.732117110823364,11.11111111111111
Grey Plover,1,Magnus,2012-10-27,171.8415172328666,0.6069088385482755,0.6069088385482755,0.0
Grey Plover,1,113998,2012-05-10,30.999472329154777,25.74975461253868,121.96210007886413,16.666666666666664
Grey Plover,1,Alba,2011-10-24,51.11318015393978,6.276182007810723,15.568766249797722,12.5
Grey Plover,1,Magnus,2011-08-09,58.78027232683727,8.295259608385136,33.83113224042135,16.666666666666664
Grey Plover,1,Magnus,2012-08-11,2914.965956617964,44.806376652183644,44.806376652183644,100.0
Grey Plover,1,Alba,2011-09-08,108.17122231904652,12.66956269130191,54.55217812814713,27.27272727272727
Grey Plover,1,Emma,2012-06-07,326.8536671163237,57.01499601091387,200.0,78.26086956521739
Grey Plover,1,Yanis,2013-08-30,5.398514856098224,0.8070673403787112,0.8139521361441409,0.0
Grey Plover,1,Yanis,2012-02-08,3.3778796338833086,0.470846624429371,0.7223296508499282,0.0
Grey Plover,1,Achilles,2011-05-08,3.4337013073174507,2.601646137546312,4.813719230065956,0.0
Grey Plover,1,Yanis,2012-09-08,208.1639404198122,19.1440203801832,100.44061456534288,25.0
Grey Plover,1,Magnus,2011-05-03,27.22881555243771,2.1610810132797598,4.0853533430480535,0.0
Grey Plover,1,Yanis,2012-11-15,1.5463887903914357,2.9423296405954145,5.8819054242325235,0.0
Grey Plover,1,113998,2012-06-20,81.5927967467591,28.623736537024666,200.0,29.411764705882355
Grey Plover,1,Emma,2012-03-12,269.1815866054355,25.364872261557736,48.69794065155112,50.0
Grey Plover,1,Yanis,2013-08-13,47.327868839207476,3.3774019795507297,10.1693724356298,0.0
Grey Plover,1,Magnus,2012-07-14,1344.2371300347284,118.12999386800595,200.0,84.0
Grey Plover,1,113997,2012-05-18,3.80558627698885,1.4352146851065388,4.424157592868946,0.0
Grey Plover,1,114001,2012-06-15,44.840939187248104,25.240425279699913,108.09224232210514,37.5
Grey Plover,1,Yanis,2011-05-30,260.3387748758964,22.194980368945938,103.63230893982646,36.36363636363637
Grey Plover,1,113999,2012-10-25,17.613480669346128,2.719600328511929,6.52008968452044,0.0
Grey Plover,1,113999,2012-09-27,1.1530592027039548,0.42840896140433904,0.8422704777417908,0.0
Grey Plover,1,113999,2012-05-07,114.07636395837518,49.18640335023868,200.0,30.0
Grey Plover,1,Yanis,2013-04-16,50.28462331158181,71.91692902405782,200.0,33.33333333333333
Grey Plover,1,114001,2012-11-22,7.844082905049131,1.6053865502086322,6.575637090602649,0.0
Grey Plover,1,113998,2012-07-15,76.28759232781329,2.0950436900974125,3.0898662646344786,0.0
Grey Plover,1,Yanis,2011-06-22,73.09796697814971,8.965476331380309,9.678933658722107,0.0
Grey Plover,1,113999,2012-12-03,6.883152420249985,1.0423381297859393,2.054308921328051,0.0
Grey Plover,1,Yanis,2013-07-11,48.2109641897341,25.892289432381396,51.17051027246405,60.0
Grey Plover,1,113996,2012-06-08,49.708423702330826,121.04125127831963,184.31667829525185,100.0
Grey Plover,1,Alba,2011-10-08,195.06745264802763,16.711616075760087,39.23878520646784,37.5
Grey Plover,1,113999,2013-01-02,13.135754692879722,4.987454627021233,11.284636044727552,0.0
Grey Plover,1,Emma,2012-01-31,6.887256859573089,0.03532761977114691,0.03532761977114691,0.0
Grey Plover,1,Achilles,2011-04-08,40.158984207124114,3.77161369460849,15.146964764247903,11.11111111111111
Grey Plover,1,Magnus,2012-07-08,25.417915458437463,3.257733223877022,7.02639194076497,0.0
Grey Plover,1,Yanis,2012-02-22,63.3501692784542,1.497611743226063,1.9822549576576525,0.0
Grey Plover,1,Emma,2011-07-27,330.9975752987382,3.587445714313894,5.932759679994318,0.0
Grey Plover,1,Alba,2011-11-01,84.15007636881548,15.443125847817935,100.83386827804767,10.0
Grey Plover,1,Yanis,2013-03-10,28.65293384636657,12.699258176404014,62.22155667269058,25.0
Grey Plover,1,113999,2012-05-05,132.45517261729708,53.260769393137764,200.0,60.0
Grey Plover,1,Alba,2012-01-29,27.498685826076,33.6263203567631,185.0087968140682,16.666666666666664
Grey Plover,1,Yanis,2013-03-18,1.6982056122446454,0.03054692910860976,0.03054692910860976,0.0
Grey Plover,1,Emma,2011-06-23,96.22397824067735,86.31484892078119,200.0,66.66666666666666
Grey Plover,1,113999,2012-06-30,224.38716393873793,29.650075495668897,200.0,47.82608695652174
Grey Plover,1,Yanis,2013-07-16,456.79458145146,40.794036818798844,200.0,48.57142857142857
Grey Plover,1,Yanis,2013-07-10,87.6243819638645,31.21152070279326,188.34922560844808,42.857142857142854
Grey Plover,1,Yanis,2013-08-18,21.637299651450018,3.7072656155115857,14.776732032924544,0.0
Grey Plover,1,Emma,2012-12-12,82.55112513931624,19.30792399427165,59.32782165346482,25.0
Grey Plover,1,Yanis,2013-01-10,7.063359209288539,4.378424087679689,8.7294530241312,0.0
Grey Plover,1,Yanis,2013-10-22,11.165329450652765,2.0558938041633703,5.839072185574039,0.0
Grey Plover,1,113996,2012-06-05,590.093291201658,28.775800535413882,200.0,34.61538461538461
Grey Plover,1,Emma,2012-10-30,14.40737574054348,0.8599566715321127,1.620005503916465,0.0
Grey Plover,1,Emma,2012-07-17,208.69810300765783,21.55109721248365,194.31654977015583,38.46153846153847
Grey Plover,1,Yanis,2011-09-03,111.44872354310483,33.53667790810736,200.0,37.5
Grey Plover,1,114001,2012-10-22,11.180851268760335,5.627334605630613,23.57657131934744,20.0
Grey Plover,1,114001,2012-09-02,2.5285856935345805,0.559570751339553,1.1349063404319968,0.0
Grey Plover,1,Magnus,2012-05-05,403.560371607032,41.7718367758437,200.0,62.5
Grey Plover,1,Yanis,2011-08-08,94.34482231750647,30.620785474376543,200.0,25.0
Grey Plover,1,Magnus,2012-10-12,13.306752920995683,32.827557864323644,97.65455355664109,33.33333333333333
Grey Plover,1,113999,2013-01-12,7.463320728084248,1.9518995678769813,9.056369263646177,0.0
Grey Plover,1,Yanis,2011-10-03,17.301504447883573,0.29284264204769206,0.29960795888378705,0.0
Grey Plover,1,114001,2012-11-20,35.60824509671317,3.0965473217814266,9.58490847395305,0.0
Grey Plover,1,Nero,2011-08-26,401.818451782355,6.793594202812584,6.793594202812584,0.0
Grey Plover,1,Yanis,2012-07-23,68.89203948889678,26.46276409595965,200.0,30.0
Grey Plover,1,113999,2012-04-30,6.846346769999688,1.393783385457428,4.96977001523895,0.0
Grey Plover,1,Emma,2011-04-13,844.9586708036152,60.529953701031445,139.57943351771974,66.66666666666666
Grey Plover,1,Yanis,2011-07-17,116.99247773748135,49.712680383139094,200.0,33.33333333333333
Grey Plover,1,Magnus,2011-09-21,153.34251821132847,10.663602029455248,32.01669128028326,25.0
Grey Plover,1,Yanis,2013-07-02,123.6569526036597,31.599077533218647,200.0,40.0
Grey Plover,1,Yanis,2013-06-13,385.34835573877723,65.18546939426126,200.0,63.63636363636363
Grey Plover,1,Alba,2011-09-16,1620.5592102286703,58.63989558956972,200.0,100.0
Grey Plover,1,Emma,2011-06-09,121.30720398840886,15.434330075204135,31.482885622390196,50.0
Grey Plover,1,Yanis,2013-08-01,38.354465495903916,11.879234299321933,22.879840889496112,50.0
Grey Plover,1,113999,2012-10-02,20.91120235224953,2.02100394937982,3.862998689669961,0.0
Grey Plover,1,Magnus,2012-02-09,5.202940998198975,0.07773834415265087,0.07773834415265087,0.0
Grey Plover,1,113999,2012-10-06,10.131139713369492,2.7543150665874925,7.65474069448969,0.0
Grey Plover,1,Yanis,2012-08-25,85.63966294930833,21.48000278997865,111.3264089241938,36.36363636363637
Grey Plover,1,113999,2012-09-05,226.0325092029895,7.5479299463406075,23.2653743477603,25.0
Grey Plover,1,113998,2012-05-03,43.73072838027373,25.417467703815415,127.20158280388614,28.57142857142857
Grey Plover,1,113999,2012-05-12,28.06035217781777,4.767058538891903,11.320998366075449,0.0
Grey Plover,1,Magnus,2012-04-18,58.571378561165815,5.161545623885397,13.05497611434687,0.0
Grey Plover,1,Emma,2012-07-25,949.9273583036365,67.66743498663274,200.0,73.07692307692307
Grey Plover,1,Yanis,2011-08-22,62.278513333158934,15.369686100917647,74.4710007170401,28.57142857142857
Grey Plover,1,Nero,2011-08-01,131.03598493896504,18.409055982287185,57.8462210430108,40.0
Grey Plover,1,Magnus,2012-09-14,58.589341688013704,6.717059036349932,17.952520245347863,14.285714285714285
Grey Plover,1,113998,2012-08-10,45.438008938048014,27.815182157042873,200.0,10.0
Grey Plover,1,Yanis,2011-04-19,370.0341726709414,63.20013662746459,110.09934171948375,80.0
Grey Plover,1,Achilles,2011-05-16,7.505788652523469,0.7071699165035085,1.2150179458120405,0.0
Grey Plover,1,Magnus,2011-11-20,30.953043477446524,0.2249880501111655,0.2249880501111655,0.0
Grey Plover,1,Alba,2012-02-09,166.68107981971005,17.379277561700178,40.544580735070596,42.857142857142854
Grey Plover,1,Yanis,2011-10-20,6.247455612740283,0.09335591476605865,0.09335591476605865,0.0
Grey Plover,1,Alba,2012-02-04,55.85826697627297,24.718513771081764,200.0,10.0
Grey Plover,1,Yanis,2012-12-07,1.6411630451534813,0.15702950083063602,0.30226660150028956,0.0
Grey Plover,1,114001,2012-10-04,26.078276253482223,2.5197497016940438,5.4804484354999845,0.0
Grey Plover,1,Achilles,2011-04-02,38.024861338985204,23.365838354954754,75.01047917513833,37.5
Grey Plover,1,113996,2012-05-22,13.55387321186051,3.008722495754492,7.553730226448407,0.0
Grey Plover,1,114001,2012-10-28,4.234353701547513,0.08640803404229258,0.08640803404229258,0.0
Grey Plover,1,Yanis,2013-05-30,1799.8248742866938,71.79345751686876,200.0,100.0
Grey Plover,1,Alba,2011-12-04,3.191267797401004,1.016426938117222,2.3065372589207587,0.0
Grey Plover,1,Yanis,2012-07-24,63.7628451529488,38.02581702149256,200.0,50.0
Grey Plover,1,Yanis,2011-04-05,12.74040581549009,3.866339887697433,12.490747273292287,0.0
Grey Plover,1,Yanis,2012-08-09,3225.467143332544,130.30242498894066,200.0,95.0
Grey Plover,1,Yanis,2013-08-10,324.04664667248295,41.47110640527082,191.95584943723316,20.0
Grey Plover,1,Magnus,2011-06-06,69.03297963143925,13.439811159659444,19.477145669502473,50.0
Grey Plover,1,113999,2012-06-23,56.90833084263701,18.311085982374248,193.3487590077041,21.428571428571427
Grey Plover,1,Alba,2011-10-10,14.384989328555232,6.9625350959285,12.457601925575196,0.0
Grey Plover,1,113998,2012-07-25,378.07334449353954,76.05748890871182,200.0,85.71428571428571
Grey Plover,1,Magnus,2011-08-01,15.965627357386301,5.170344804145341,12.283892345306075,0.0
Grey Plover,1,Emma,2011-06-08,474.0342252144943,8.723262965982444,8.723262965982444,0.0
Grey Plover,1,Emma,2012-11-07,7.302426193628002,0.9540696281819536,2.474848897691952,0.0
Grey Plover,1,113998,2012-05-26,9.896412992510824,13.091209625363646,99.31679804172613,12.5
Grey Plover,1,Yanis,2013-07-22,4.439539186947312,16.091206438146017,43.98291051868237,33.33333333333333
Grey Plover,1,113999,2012-07-06,33.03871403879802,12.703289671077336,41.88774779694953,25.0
Grey Plover,1,Yanis,2011-08-05,29.649706239135107,16.750791533873908,120.72204117587198,11.11111111111111
Grey Plover,1,Achilles,2011-05-29,1124.8435613629108,133.07694463848483,200.0,95.0
Grey Plover,1,113999,2012-12-12,18.468869501902027,2.4688072048491043,4.7472754194880515,0.0
Grey Plover,1,113997,2012-05-30,580.1645352634599,58.9265612544109,200.0,57.14285714285714
Grey Plover,1,113998,2012-08-07,1.3624693199011637,0.4054720834130144,0.7920370046833077,0.0
Grey Plover,1,114001,2012-07-15,86.49966080638619,22.98696031083932,133.22808506711533,33.33333333333333
Grey Plover,1,Magnus,2011-10-31,5.99300230146141,0.08704363026708845,0.08704363026708845,0.0
Grey Plover,1,114001,2012-08-27,33.00801111112061,10.79994271852502,71.90771827427321,11.11111111111111
Grey Plover,1,Yanis,2013-08-24,125.6939209837197,18.791994222369706,82.18308976902169,25.0
Grey Plover,1,Yanis,2011-05-13,35.07917673874336,0.6157482313277752,0.6157482313277752,0.0
Grey Plover,1,Alba,2012-01-24,41.6062208647235,1.4629057851992724,4.291151558422483,0.0
Grey Plover,1,Yanis,2013-07-24,147.91029478618822,25.230652028204524,200.0,35.294117647058826
Grey Plover,1,114001,2012-11-04,5.486089659122579,3.788757042496953,12.896187029983682,0.0
Grey Plover,1,Alba,2012-01-16,47.30086986472162,5.526339564602929,18.384653856217984,16.666666666666664
Grey Plover,1,Yanis,2013-04-10,229.10181353199997,51.53816973524096,200.0,75.0
Grey Plover,1,114001,2012-09-18,8.975328457529658,0.6148426785140274,1.2954748735282096,0.0
Grey Plover,1,Alba,2011-08-09,22.913090143680904,3.8033687539324927,14.690246659065687,0.0
Grey Plover,1,113999,2012-06-10,123.28417604225146,15.921150483012209,118.51959402541006,33.33333333333333
Grey Plover,1,113996,2012-07-10,12.416875784625805,4.340969083630119,12.717344274209031,0.0
Grey Plover,1,Alba,2012-02-29,16.765269521450897,5.788970736742132,20.62403764765449,25.0
Grey Plover,1,113999,2012-07-27,58.90560268683149,10.983907242160967,58.44577933509888,28.125
Grey Plover,1,Magnus,2011-07-15,131.07993943295153,16.44624512997996,52.5831481776205,25.0
Grey Plover,1,Yanis,2011-04-10,13.577503451940789,4.108925463912331,11.614382155276955,0.0
Grey Plover,1,113999,2012-06-18,2.699200899177041,0.059643891977223945,0.059643891977223945,0.0
Grey Plover,1,Magnus,2012-05-19,69.04625366898806,32.3323004959133,85.39279604983989,33.33333333333333
Grey Plover,1,Emma,2012-06-22,72.59810453812234,53.527376777790366,189.95302032079016,40.0
Grey Plover,1,113999,2012-06-25,44.112259841982734,10.152440637750704,34.82939128225919,20.0
Grey Plover,1,Alba,2012-03-06,4.724635951517113,3.2792808519396375,6.4687422404163915,0.0
Grey Plover,1,Yanis,2012-03-26,27.27708413694237,3.7729413668869642,7.656596486558914,0.0
Grey Plover,1,Magnus,2012-04-23,1.3715220435752333,0.27255786755504907,0.5371933682757845,0.0
Grey Plover,1,Alba,2012-01-07,2.159973737264834,0.03880676458716607,0.03880676458716607,0.0
Grey Plover,1,113998,2012-04-21,45.211506260137774,9.526091952656655,44.97084037908546,27.27272727272727
Grey Plover,1,Yanis,2012-06-04,27.649790285221002,3.265187634141237,3.265187634141237,0.0
Grey Plover,1,Emma,2011-12-24,3.3653441777719206,0.024630276731869533,0.024630276731869533,0.0
Grey Plover,1,Nero,2011-08-23,271.042245513411,35.922648524166064,200.0,30.0
Grey Plover,1,Emma,2012-06-30,12.291371462903419,19.062587694762794,64.03731746197026,25.0
Grey Plover,1,113999,2012-10-16,25.716435704535392,4.41481332064289,5.449245884263897,0.0
Grey Plover,1,Emma,2013-01-14,10.85861203360162,0.16158181319557482,0.16158181319557482,0.0
Grey Plover,1,113999,2012-09-09,16.824819166309435,14.215962656193481,55.83736291287781,25.0
Grey Plover,1,113999,2012-06-07,74.87283461163818,10.713857656760622,33.81775128882563,28.57142857142857
Grey Plover,1,113998,2012-08-08,22.64604525184608,10.693180749295681,39.41522708605577,27.27272727272727
Grey Plover,1,Nero,2011-09-01,1742.2360609762213,12.050533872671899,12.050533872671899,0.0
Grey Plover,1,Magnus,2012-07-25,663.2481632542841,11.742022895534816,11.742022895534816,0.0
Grey Plover,1,Yanis,2012-04-23,66.32472755158143,10.093566259724119,32.52343452387909,14.285714285714285
Grey Plover,1,113999,2012-07-13,43.93895924586834,14.256319832483408,46.219785662169336,40.0
Grey Plover,1,113996,2012-08-01,919.0467607149586,36.82483536150514,66.7239198845044,100.0
Grey Plover,1,Emma,2012-09-16,7.737294375001477,1.459147338697114,2.810392411889189,0.0
Grey Plover,1,113998,2012-06-27,81.60386745446316,14.483018018020523,88.31514350924841,29.166666666666668
Grey Plover,1,113996,2012-07-26,14.628103636329302,4.342438343860209,18.417552667557413,7.142857142857142
Grey Plover,1,Emma,2011-08-20,4.593680563726971,0.8469017923050514,1.901152344623652,0.0
Grey Plover,1,Yanis,2012-04-29,5.2553946661733955,0.885077694527705,0.885077694527705,0.0
Grey Plover,1,Yanis,2012-06-29,89.83551040458937,26.054954158793137,55.46237985181174,75.0
Grey Plover,1,Yanis,2013-07-08,158.88177277571253,29.48156510482729,200.0,42.857142857142854
Grey Plover,1,Alba,2011-12-20,13.200033010425912,1.2724272040012492,4.102387475657849,0.0
Grey Plover,1,Alba,2011-11-17,439.1629412042535,38.43143858523584,128.01977325831294,33.33333333333333
Grey Plover,1,113996,2012-07-03,33.70930808107729,7.7064115478343584,26.267514589849288,11.76470588235294
Grey Plover,1,Yanis,2012-10-31,17.22043582780562,0.25184155483646975,0.25184155483646975,0.0
Grey Plover,1,Magnus,2012-01-14,5.094802602365193,0.8437589416594659,1.4252131773473673,0.0
Grey Plover,1,Yanis,2012-04-28,8.791974788353237,1.4982392443123698,2.665606152755068,0.0
Grey Plover,1,Yanis,2012-06-26,160.56106153063328,23.575705848867134,200.0,25.0
Grey Plover,1,114001,2012-11-09,19.193435775223953,2.2203521187143083,5.558830441774162,0.0
Grey Plover,1,Alba,2012-02-06,14.957868884847738,4.6837757403886116,15.11079872172795,25.0
Grey Plover,1,Yanis,2012-09-27,42.8312981026295,1.4164902729602191,2.9405713860098186,0.0
Grey Plover,1,114002,2012-06-17,6.446017353129717,0.342724974777229,0.5860356955704354,0.0
Grey Plover,1,Emma,2013-01-22,6.583584156337654,3.7137694701770143,10.405956163591284,0.0
Grey Plover,1,Emma,2012-11-18,7.304034397741668,0.11723553570351515,0.11723553570351515,0.0
Grey Plover,1,Yanis,2012-11-03,4.571235878048189,0.06816692139218722,0.06816692139218722,0.0
Grey Plover,1,Alba,2011-10-18,2.7050771446678166,8.99210532583106,24.722117185472605,33.33333333333333
Grey Plover,1,114000,2012-04-26,29.096350308782355,12.548652488932786,89.31452440030856,23.076923076923077
Grey Plover,1,Magnus,2012-10-10,18.3422667856193,2.4187331238499055,3.8260836120247337,0.0
Grey Plover,1,113999,2012-10-13,41.64559617600356,4.34114245400152,15.023292697368317,10.0
Grey Plover,1,Alba,2011-09-24,22.207442837181024,1.6265416720312817,3.050239112095144,0.0
Grey Plover,1,Achilles,2011-04-19,9.987736273514148,3.897987195822308,8.011886628410934,0.0
Grey Plover,1,Magnus,2012-08-23,118.4059432245796,74.10307490963525,200.0,33.33333333333333
Grey Plover,1,113999,2012-06-28,174.79409359302832,49.23349292674803,200.0,53.333333333333336
Grey Plover,1,113996,2012-06-23,8.59582191286191,4.722276823304921,17.267261800742357,25.0
Grey Plover,1,Yanis,2012-09-19,29.50220456206275,7.076232863149046,19.003416657891457,16.666666666666664
Grey Plover,1,Magnus,2012-05-07,36.66872731651483,6.942591148420818,12.523460084972154,0.0
Grey Plover,1,114001,2012-09-23,2.543830364061797,0.3063438425133419,0.6479178968245569,0.0
Grey Plover,1,Magnus,2012-02-18,11.610369736646728,2.25395330677629,6.901485600698654,0.0
Grey Plover,1,Emma,2012-02-06,12.1794267926179,1.382171939233427,2.1803637875665087,0.0
Grey Plover,1,113997,2012-05-16,39.578558869867194,23.025709368329316,200.0,18.181818181818183
Grey Plover,1,114001,2012-05-29,55.87786083727899,3.3262412167401663,6.440509508301008,0.0
Grey Plover,1,Yanis,2012-03-12,81.53702687781994,9.708704741352612,27.67341160860711,25.0
Grey Plover,1,Yanis,2013-05-08,99.19539079500953,18.918662992819883,68.65805357351762,40.0
Grey Plover,1,114001,2012-06-09,93.79353743283481,31.359614787668292,200.0,43.333333333333336
