species,species_id,colour,region_name,region_code,continent_name,season,season_label,season_pop_pct,peak_pop_pct,range_days_occupation,max_week
Bar-tailed Godwit,5,#e8527a,Myanmar,MMR,Asia,nonbreeding,Non-breeding,0.05,0.1,14,2023-03-01
Bar-tailed Godwit,5,#e8527a,Myanmar,MMR,Asia,postbreeding_migration,Post-breeding Migration,0.049,0.084,70,2023-11-22
Bar-tailed Godwit,5,#e8527a,Myanmar,MMR,Asia,prebreeding_migration,Pre-breeding Migration,0.02,0.159,49,2023-03-08
Bar-tailed Godwit,5,#e8527a,Mozambique,MOZ,Africa,nonbreeding,Non-breeding,0.277,0.195,7,2023-11-29
Bar-tailed Godwit,5,#e8527a,Mozambique,MOZ,Africa,postbreeding_migration,Post-breeding Migration,0.179,0.093,35,2023-11-22
Bar-tailed Godwit,5,#e8527a,Mauritania,MRT,Africa,nonbreeding,Non-breeding,3.903,9.118,98,2023-02-01
Bar-tailed Godwit,5,#e8527a,Mauritania,MRT,Africa,postbreeding_migration,Post-breeding Migration,0.156,0.374,70,2023-10-18
Bar-tailed Godwit,5,#e8527a,Mauritania,MRT,Africa,prebreeding_migration,Pre-breeding Migration,0.306,1.35,63,2023-03-08
Bar-tailed Godwit,5,#e8527a,Malaysia,MYS,Asia,nonbreeding,Non-breeding,2.722,3.737,98,2023-01-18
Bar-tailed Godwit,5,#e8527a,Malaysia,MYS,Asia,postbreeding_migration,Post-breeding Migration,1.975,3.754,133,2023-11-15
Bar-tailed Godwit,5,#e8527a,Malaysia,MYS,Asia,prebreeding_migration,Pre-breeding Migration,0.377,3.536,91,2023-03-08
Bar-tailed Godwit,5,#e8527a,Namibia,NAM,Africa,nonbreeding,Non-breeding,0.253,0.201,7,2023-11-29
Bar-tailed Godwit,5,#e8527a,Namibia,NAM,Africa,postbreeding_migration,Post-breeding Migration,0.715,2.413,84,2023-10-18
Bar-tailed Godwit,5,#e8527a,Northern Ireland,NIR,Europe,breeding,Breeding,0.097,0.105,21,2023-06-14
Bar-tailed Godwit,5,#e8527a,Northern Ireland,NIR,Europe,nonbreeding,Non-breeding,0.171,0.426,98,2023-01-04
Bar-tailed Godwit,5,#e8527a,Northern Ireland,NIR,Europe,postbreeding_migration,Post-breeding Migration,0.072,0.195,147,2023-07-19
Bar-tailed Godwit,5,#e8527a,Northern Ireland,NIR,Europe,prebreeding_migration,Pre-breeding Migration,0.017,0.17,98,2023-03-08
Bar-tailed Godwit,5,#e8527a,Netherlands,NLD,Europe,breeding,Breeding,3.575,3.83,21,2023-06-14
Bar-tailed Godwit,5,#e8527a,Netherlands,NLD,Europe,nonbreeding,Non-breeding,0.393,0.681,98,2023-01-18
Bar-tailed Godwit,5,#e8527a,Netherlands,NLD,Europe,postbreeding_migration,Post-breeding Migration,2.014,8.848,147,2023-07-19
Bar-tailed Godwit,5,#e8527a,Netherlands,NLD,Europe,prebreeding_migration,Pre-breeding Migration,0.84,3.879,98,2023-06-07
Bar-tailed Godwit,5,#e8527a,Norway,NOR,Europe,breeding,Breeding,2.877,3.279,21,2023-06-28
Bar-tailed Godwit,5,#e8527a,Norway,NOR,Europe,postbreeding_migration,Post-breeding Migration,0.392,1.505,105,2023-07-05
Bar-tailed Godwit,5,#e8527a,Norway,NOR,Europe,prebreeding_migration,Pre-breeding Migration,0.086,1.267,70,2023-06-07
Bar-tailed Godwit,5,#e8527a,New Zealand,NZL,Oceania,breeding,Breeding,34.291,36.838,21,2023-06-21
Bar-tailed Godwit,5,#e8527a,New Zealand,NZL,Oceania,nonbreeding,Non-breeding,30.737,47.45,98,2023-12-27
Bar-tailed Godwit,5,#e8527a,New Zealand,NZL,Oceania,postbreeding_migration,Post-breeding Migration,15.815,35.403,147,2023-10-04
Bar-tailed Godwit,5,#e8527a,New Zealand,NZL,Oceania,prebreeding_migration,Pre-breeding Migration,3.101,34.728,98,2023-03-08
Bar-tailed Godwit,5,#e8527a,Oman,OMN,Asia,breeding,Breeding,0.2,0.22,21,2023-06-21
Bar-tailed Godwit,5,#e8527a,Oman,OMN,Asia,nonbreeding,Non-breeding,1.804,5.13,98,2023-03-01
Bar-tailed Godwit,5,#e8527a,Oman,OMN,Asia,postbreeding_migration,Post-breeding Migration,4.517,14.05,147,2023-10-25
Bar-tailed Godwit,5,#e8527a,Oman,OMN,Asia,prebreeding_migration,Pre-breeding Migration,5.352,20.577,56,2023-03-15
Bar-tailed Godwit,5,#e8527a,Pakistan,PAK,Asia,nonbreeding,Non-breeding,0.411,0.57,21,2023-01-25
Bar-tailed Godwit,5,#e8527a,Pakistan,PAK,Asia,postbreeding_migration,Post-breeding Migration,0.778,1.946,63,2023-10-25
Bar-tailed Godwit,5,#e8527a,Pakistan,PAK,Asia,prebreeding_migration,Pre-breeding Migration,0.218,0.831,56,2023-03-15
Bar-tailed Godwit,5,#e8527a,Philippines,PHL,Asia,nonbreeding,Non-breeding,0.611,2.366,98,2023-01-11
Bar-tailed Godwit,5,#e8527a,Philippines,PHL,Asia,postbreeding_migration,Post-breeding Migration,0.231,0.246,84,2023-10-11
Bar-tailed Godwit,5,#e8527a,Philippines,PHL,Asia,prebreeding_migration,Pre-breeding Migration,0.047,0.13,7,2023-03-08
Bar-tailed Godwit,5,#e8527a,Poland,POL,Europe,postbreeding_migration,Post-breeding Migration,0.057,0.313,119,2023-07-19
Bar-tailed Godwit,5,#e8527a,North Korea,PRK,Asia,postbreeding_migration,Post-breeding Migration,2.01,4.954,105,2023-08-23
Bar-tailed Godwit,5,#e8527a,North Korea,PRK,Asia,prebreeding_migration,Pre-breeding Migration,18.516,25.78,77,2023-05-03
Bar-tailed Godwit,5,#e8527a,Portugal,PRT,Europe,breeding,Breeding,0.112,0.126,21,2023-06-14
Bar-tailed Godwit,5,#e8527a,Portugal,PRT,Europe,nonbreeding,Non-breeding,0.166,0.316,98,2023-12-27
Bar-tailed Godwit,5,#e8527a,Portugal,PRT,Europe,postbreeding_migration,Post-breeding Migration,0.113,0.414,147,2023-09-27
Bar-tailed Godwit,5,#e8527a,Portugal,PRT,Europe,prebreeding_migration,Pre-breeding Migration,0.026,0.128,98,2023-06-07
Bar-tailed Godwit,5,#e8527a,Qatar,QAT,Asia,breeding,Breeding,0.281,0.328,21,2023-06-14
Bar-tailed Godwit,5,#e8527a,Qatar,QAT,Asia,nonbreeding,Non-breeding,0.185,0.323,98,2023-01-18
Bar-tailed Godwit,5,#e8527a,Qatar,QAT,Asia,postbreeding_migration,Post-breeding Migration,0.165,0.305,147,2023-07-19
Bar-tailed Godwit,5,#e8527a,Qatar,QAT,Asia,prebreeding_migration,Pre-breeding Migration,0.053,0.339,98,2023-03-15
Bar-tailed Godwit,5,#e8527a,Russia,RUS,Asia,breeding,Breeding,3.077,3.075,21,2023-06-28
Bar-tailed Godwit,5,#e8527a,Russia,RUS,Asia,postbreeding_migration,Post-breeding Migration,0.325,1.85,21,2023-07-05
Bar-tailed Godwit,5,#e8527a,Russia,RUS,Asia,prebreeding_migration,Pre-breeding Migration,0.186,2.003,21,2023-06-07
Bar-tailed Godwit,5,#e8527a,Western Sahara,SAH,Africa,nonbreeding,Non-breeding,0.048,0.159,98,2023-02-01
Bar-tailed Godwit,5,#e8527a,Saudi Arabia,SAU,Asia,breeding,Breeding,1.028,1.234,21,2023-06-14
Bar-tailed Godwit,5,#e8527a,Saudi Arabia,SAU,Asia,nonbreeding,Non-breeding,1.65,2.432,98,2023-01-18
Bar-tailed Godwit,5,#e8527a,Saudi Arabia,SAU,Asia,postbreeding_migration,Post-breeding Migration,0.952,1.469,147,2023-09-20
Bar-tailed Godwit,5,#e8527a,Saudi Arabia,SAU,Asia,prebreeding_migration,Pre-breeding Migration,0.376,1.457,63,2023-03-15
Bar-tailed Godwit,5,#e8527a,Scotland,SCT,Europe,breeding,Breeding,1.398,1.556,21,2023-06-28
Bar-tailed Godwit,5,#e8527a,Scotland,SCT,Europe,nonbreeding,Non-breeding,0.823,1.928,98,2023-01-04
Bar-tailed Godwit,5,#e8527a,Scotland,SCT,Europe,postbreeding_migration,Post-breeding Migration,0.618,1.964,147,2023-09-20
Bar-tailed Godwit,5,#e8527a,Scotland,SCT,Europe,prebreeding_migration,Pre-breeding Migration,0.134,1.27,98,2023-06-07
Bar-tailed Godwit,5,#e8527a,Sudan,SDN,Africa,nonbreeding,Non-breeding,0.164,0.135,0,2023-03-01
Bar-tailed Godwit,5,#e8527a,Sudan,SDN,Africa,prebreeding_migration,Pre-breeding Migration,0.041,0.07,0,2023-03-15
Bar-tailed Godwit,5,#e8527a,Senegal,SEN,Africa,nonbreeding,Non-breeding,1.163,5.441,98,2023-01-11
Bar-tailed Godwit,5,#e8527a,Senegal,SEN,Africa,postbreeding_migration,Post-breeding Migration,0.631,1.76,70,2023-10-18
Bar-tailed Godwit,5,#e8527a,Senegal,SEN,Africa,prebreeding_migration,Pre-breeding Migration,0.246,0.673,63,2023-03-15
Bar-tailed Godwit,5,#e8527a,Sweden,SWE,Europe,breeding,Breeding,0.342,0.413,21,2023-06-28
Bar-tailed Godwit,5,#e8527a,Sweden,SWE,Europe,postbreeding_migration,Post-breeding Migration,0.381,2.709,140,2023-07-19
Bar-tailed Godwit,5,#e8527a,Sweden,SWE,Europe,prebreeding_migration,Pre-breeding Migration,0.109,0.647,77,2023-05-24
Bar-tailed Godwit,5,#e8527a,Thailand,THA,Asia,nonbreeding,Non-breeding,0.695,1.379,98,2023-03-01
Bar-tailed Godwit,5,#e8527a,Thailand,THA,Asia,postbreeding_migration,Post-breeding Migration,0.572,1.02,126,2023-11-15
Bar-tailed Godwit,5,#e8527a,Thailand,THA,Asia,prebreeding_migration,Pre-breeding Migration,0.168,1.403,84,2023-03-08
Bar-tailed Godwit,5,#e8527a,East Timor,TLS,Asia,postbreeding_migration,Post-breeding Migration,0.012,0.017,70,2023-11-08
Bar-tailed Godwit,5,#e8527a,United Republic of Tanzania,TZA,Africa,postbreeding_migration,Post-breeding Migration,0.082,0.157,63,2023-09-27
Bar-tailed Godwit,5,#e8527a,United States,USA,North America,breeding,Breeding,11.23,15.357,21,2023-06-14
Bar-tailed Godwit,5,#e8527a,United States,USA,North America,postbreeding_migration,Post-breeding Migration,0.38,1.61,14,2023-07-05
Bar-tailed Godwit,5,#e8527a,United States,USA,North America,prebreeding_migration,Pre-breeding Migration,1.298,27.291,28,2023-06-07
Bar-tailed Godwit,5,#e8527a,Vietnam,VNM,Asia,postbreeding_migration,Post-breeding Migration,0.138,0.222,35,2023-09-13
Bar-tailed Godwit,5,#e8527a,Wales,WLS,Europe,breeding,Breeding,0.191,0.218,21,2023-06-21
Bar-tailed Godwit,5,#e8527a,Wales,WLS,Europe,nonbreeding,Non-breeding,0.165,0.304,98,2023-12-27
Bar-tailed Godwit,5,#e8527a,Wales,WLS,Europe,postbreeding_migration,Post-breeding Migration,0.083,0.288,147,2023-07-19
Bar-tailed Godwit,5,#e8527a,Wales,WLS,Europe,prebreeding_migration,Pre-breeding Migration,0.036,0.167,98,2023-03-08
Bar-tailed Godwit,5,#e8527a,Yemen,YEM,Asia,nonbreeding,Non-breeding,0.458,0.802,49,2023-01-18
Bar-tailed Godwit,5,#e8527a,Yemen,YEM,Asia,postbreeding_migration,Post-breeding Migration,0.088,0.257,7,2023-10-25
Bar-tailed Godwit,5,#e8527a,Yemen,YEM,Asia,prebreeding_migration,Pre-breeding Migration,0.048,0.057,14,2023-03-29
Bar-tailed Godwit,5,#e8527a,South Africa,ZAF,Africa,nonbreeding,Non-breeding,0.055,0.118,77,2023-01-04
Bar-tailed Godwit,5,#e8527a,South Africa,ZAF,Africa,postbreeding_migration,Post-breeding Migration,0.041,0.073,49,2023-10-25
Far Eastern Curlew,6,#f0a500,Australia,AUS,Oceania,nonbreeding,Non-breeding,80.853,97.769,91,2023-12-20
Far Eastern Curlew,6,#f0a500,Australia,AUS,Oceania,postbreeding_migration,Post-breeding Migration,7.675,79.542,154,2023-11-22
Far Eastern Curlew,6,#f0a500,Australia,AUS,Oceania,prebreeding_migration,Pre-breeding Migration,5.399,94.137,98,2023-03-01
Far Eastern Curlew,6,#f0a500,Brunei,BRN,Asia,nonbreeding,Non-breeding,0.095,0.274,14,2023-01-25
Far Eastern Curlew,6,#f0a500,Brunei,BRN,Asia,postbreeding_migration,Post-breeding Migration,0.021,0.251,14,2023-11-15
Far Eastern Curlew,6,#f0a500,China,CHN,Asia,postbreeding_migration,Post-breeding Migration,35.441,60.425,147,2023-07-12
Far Eastern Curlew,6,#f0a500,China,CHN,Asia,prebreeding_migration,Pre-breeding Migration,46.463,49.642,84,2023-04-19
Far Eastern Curlew,6,#f0a500,Indonesia,IDN,Asia,nonbreeding,Non-breeding,8.883,5.992,70,2023-11-29
Far Eastern Curlew,6,#f0a500,Indonesia,IDN,Asia,postbreeding_migration,Post-breeding Migration,0.772,7.493,70,2023-11-22
Far Eastern Curlew,6,#f0a500,Indonesia,IDN,Asia,prebreeding_migration,Pre-breeding Migration,0.071,0.575,7,2023-03-01
Far Eastern Curlew,6,#f0a500,Japan,JPN,Asia,postbreeding_migration,Post-breeding Migration,6.203,13.633,105,2023-08-23
Far Eastern Curlew,6,#f0a500,Japan,JPN,Asia,prebreeding_migration,Pre-breeding Migration,0.579,3.071,56,2023-03-29
Far Eastern Curlew,6,#f0a500,South Korea,KOR,Asia,postbreeding_migration,Post-breeding Migration,28.187,42.32,147,2023-08-09
Far Eastern Curlew,6,#f0a500,South Korea,KOR,Asia,prebreeding_migration,Pre-breeding Migration,24.491,42.467,91,2023-03-15
Far Eastern Curlew,6,#f0a500,Malaysia,MYS,Asia,nonbreeding,Non-breeding,6.51,9.502,77,2023-01-25
Far Eastern Curlew,6,#f0a500,Malaysia,MYS,Asia,postbreeding_migration,Post-breeding Migration,0.772,8.219,70,2023-11-15
Far Eastern Curlew,6,#f0a500,Malaysia,MYS,Asia,prebreeding_migration,Pre-breeding Migration,0.187,1.29,63,2023-03-01
Far Eastern Curlew,6,#f0a500,New Zealand,NZL,Oceania,nonbreeding,Non-breeding,0.016,0.038,7,2023-02-15
Far Eastern Curlew,6,#f0a500,Philippines,PHL,Asia,nonbreeding,Non-breeding,3.304,6.652,91,2023-02-01
Far Eastern Curlew,6,#f0a500,Philippines,PHL,Asia,postbreeding_migration,Post-breeding Migration,1.828,10.591,70,2023-11-15
Far Eastern Curlew,6,#f0a500,Philippines,PHL,Asia,prebreeding_migration,Pre-breeding Migration,0.38,3.559,49,2023-03-01
Far Eastern Curlew,6,#f0a500,North Korea,PRK,Asia,postbreeding_migration,Post-breeding Migration,15.815,20.81,140,2023-06-28
Far Eastern Curlew,6,#f0a500,North Korea,PRK,Asia,prebreeding_migration,Pre-breeding Migration,22.096,33.673,91,2023-05-03
Far Eastern Curlew,6,#f0a500,Russia,RUS,Asia,postbreeding_migration,Post-breeding Migration,3.221,2.176,21,2023-08-23
Far Eastern Curlew,6,#f0a500,Russia,RUS,Asia,prebreeding_migration,Pre-breeding Migration,0.276,1.494,21,2023-05-17
Far Eastern Curlew,6,#f0a500,Thailand,THA,Asia,nonbreeding,Non-breeding,0.076,0.177,56,2023-02-15
Far Eastern Curlew,6,#f0a500,Thailand,THA,Asia,prebreeding_migration,Pre-breeding Migration,0.012,0.111,56,2023-03-01
Far Eastern Curlew,6,#f0a500,East Timor,TLS,Asia,nonbreeding,Non-breeding,0.149,0.299,91,2023-01-04
Far Eastern Curlew,6,#f0a500,East Timor,TLS,Asia,postbreeding_migration,Post-breeding Migration,0.024,0.191,126,2023-11-15
Far Eastern Curlew,6,#f0a500,Taiwan,TWN,Asia,nonbreeding,Non-breeding,0.032,0.075,91,2023-02-22
Far Eastern Curlew,6,#f0a500,Taiwan,TWN,Asia,prebreeding_migration,Pre-breeding Migration,0.026,0.108,91,2023-03-01
